filename,ssim,psnr,status
EHG0494945__X3F__Y27.jpg,0.888838,25.442495,ok
EHG0494946__X0F__Y2D.jpg,0.888782,23.255853,ok
EHG0494946__X18__Y09.jpg,0.901538,25.528858,ok
EHG0494946__X18__Y0F.jpg,0.907381,25.138469,ok
EHG0494946__X18__Y27.jpg,0.869430,22.952277,ok
EHG0494946__X1B__Y21.jpg,0.828500,22.335460,ok
EHG0494946__X1E__Y09.jpg,0.884306,26.177647,ok
EHG0494946__X1E__Y0C.jpg,0.860613,22.826549,ok
EHG0494946__X1E__Y27.jpg,0.853203,25.090081,ok
EHG0494946__X1E__Y2A.jpg,0.886743,24.510971,ok
EHG0494946__X21__Y09.jpg,0.889287,28.975339,ok
EHG0494946__X21__Y0F.jpg,0.898081,28.417372,ok
EHG0494946__X21__Y12.jpg,0.845905,26.723906,ok
EHG0494946__X21__Y15.jpg,0.875309,24.012527,ok
EHG0494946__X21__Y21.jpg,0.898705,24.784438,ok
EHG0494946__X21__Y24.jpg,0.801666,24.801004,ok
EHG0494946__X21__Y27.jpg,0.903818,30.602963,ok
EHG0494946__X21__Y2A.jpg,0.851006,25.111724,ok
EHG0494946__X21__Y36.jpg,0.725139,22.371196,ok
EHG0494946__X24__Y15.jpg,0.819925,26.115663,ok
EHG0494946__X24__Y21.jpg,0.849785,23.624360,ok
EHG0494946__X24__Y39.jpg,0.838384,23.410931,ok
EHG0494946__X24__Y3C.jpg,0.885941,26.128573,ok
EHG0494946__X27__Y0C.jpg,0.864749,26.075840,ok
EHG0494946__X27__Y15.jpg,0.929172,28.536332,ok
EHG0494946__X27__Y21.jpg,0.809083,22.814989,ok
EHG0494946__X27__Y27.jpg,0.883052,24.131807,ok
EHG0494946__X27__Y2A.jpg,0.880991,23.188040,ok
EHG0494946__X2A__Y15.jpg,0.819563,23.028179,ok
EHG0494946__X2A__Y21.jpg,0.847987,23.269411,ok
EHG0494946__X2A__Y27.jpg,0.832728,23.011628,ok
EHG0494946__X2A__Y2A.jpg,0.869145,25.156243,ok
EHG0494946__X2D__Y21.jpg,0.876255,25.733228,ok
EHG0494946__X2D__Y24.jpg,0.842671,22.897001,ok
EHG0494946__X30__Y21.jpg,0.810412,23.027219,ok
EHG0494946__X30__Y24.jpg,0.761374,22.324393,ok
EHG0494946__X30__Y30.jpg,0.845815,22.730567,ok
EHG0494946__X33__Y24.jpg,0.887809,25.803558,ok
EHG0494946__X33__Y27.jpg,0.808388,23.625094,ok
EHG0494946__X33__Y33.jpg,0.866474,23.577217,ok
EHG0494946__X36__Y12.jpg,0.824225,22.521778,ok
EHG0494946__X36__Y15.jpg,0.908698,29.804968,ok
EHG0494946__X36__Y1E.jpg,0.817461,23.051224,ok
EHG0494946__X36__Y21.jpg,0.872032,25.195018,ok
EHG0494946__X36__Y24.jpg,0.862208,25.345986,ok
EHG0494946__X36__Y27.jpg,0.830892,22.947098,ok
EHG0494946__X39__Y24.jpg,0.894411,25.959183,ok
EHG0494946__X3C__Y24.jpg,0.875338,24.067117,ok
EHG0494947__X03__Y21.jpg,0.866761,25.937961,ok
EHG0494947__X03__Y24.jpg,0.882618,26.637270,ok
EHG0494947__X03__Y33.jpg,0.922934,31.960807,ok
EHG0494947__X06__Y30.jpg,0.866091,26.192314,ok
EHG0494947__X06__Y36.jpg,0.856833,26.772038,ok
EHG0494947__X09__Y3C.jpg,0.941784,31.251369,ok
EHG0494947__X0C__Y12.jpg,0.833428,22.761611,ok
EHG0494947__X0C__Y15.jpg,0.807684,24.222546,ok
EHG0494947__X0C__Y36.jpg,0.762784,21.878890,ok
EHG0494947__X0C__Y3F.jpg,0.914680,26.575031,ok
EHG0494947__X0F__Y15.jpg,0.809856,24.470098,ok
EHG0494947__X0F__Y42.jpg,0.946624,29.072406,ok
EHG0494947__X12__Y15.jpg,0.880060,25.844039,ok
EHG0494947__X12__Y30.jpg,0.735265,22.047949,ok
EHG0494947__X15__Y0F.jpg,0.797332,24.084642,ok
EHG0494947__X15__Y15.jpg,0.863457,24.870396,ok
EHG0494947__X15__Y18.jpg,0.765253,23.680366,ok
EHG0494947__X15__Y1B.jpg,0.808615,23.147645,ok
EHG0494947__X15__Y21.jpg,0.799542,24.833447,ok
EHG0494947__X15__Y24.jpg,0.824438,25.788639,ok
EHG0494947__X15__Y45.jpg,0.933898,34.321232,ok
EHG0494947__X18__Y0C.jpg,0.884829,26.299620,ok
EHG0494947__X18__Y18.jpg,0.835731,24.889801,ok
EHG0494947__X18__Y27.jpg,0.797406,23.290627,ok
EHG0494947__X18__Y2D.jpg,0.843323,24.364725,ok
EHG0494947__X18__Y33.jpg,0.790570,22.953491,ok
EHG0494947__X18__Y39.jpg,0.790403,24.018027,ok
EHG0494947__X18__Y3C.jpg,0.889783,25.013001,ok
EHG0494947__X18__Y45.jpg,0.853507,24.076201,ok
EHG0494947__X1B__Y0C.jpg,0.785046,23.065372,ok
EHG0494947__X1B__Y0F.jpg,0.855436,24.665885,ok
EHG0494947__X1B__Y1E.jpg,0.827067,24.574394,ok
EHG0494947__X1B__Y27.jpg,0.829251,24.964501,ok
EHG0494947__X1B__Y45.jpg,0.853393,27.885154,ok
EHG0494947__X1E__Y09.jpg,0.871853,25.560844,ok
EHG0494947__X21__Y09.jpg,0.862631,24.472311,ok
EHG0494947__X21__Y0F.jpg,0.825956,23.632701,ok
EHG0494947__X24__Y09.jpg,0.845924,24.138229,ok
EHG0494947__X27__Y42.jpg,0.899651,23.702005,ok
EHG0494947__X2A__Y0F.jpg,0.835694,23.067340,ok
EHG0494947__X2A__Y18.jpg,0.858580,23.873435,ok
EHG0494947__X2D__Y0C.jpg,0.814637,23.637340,ok
EHG0494947__X2D__Y0F.jpg,0.864213,25.731225,ok
EHG0494947__X2D__Y1B.jpg,0.791693,23.303191,ok
EHG0494947__X2D__Y45.jpg,0.932261,29.214701,ok
EHG0494947__X30__Y0C.jpg,0.878248,24.914529,ok
EHG0494947__X30__Y1B.jpg,0.841776,23.692208,ok
EHG0494947__X33__Y0F.jpg,0.846042,24.638932,ok
EHG0494947__X33__Y12.jpg,0.854265,23.669825,ok
EHG0494947__X33__Y18.jpg,0.849374,24.492475,ok
EHG0494947__X33__Y1B.jpg,0.821197,23.402968,ok
EHG0494947__X33__Y1E.jpg,0.840651,24.499102,ok
EHG0494947__X36__Y0F.jpg,0.885821,24.606059,ok
EHG0494947__X36__Y12.jpg,0.820623,24.374152,ok
EHG0494947__X36__Y15.jpg,0.855622,24.013638,ok
EHG0494947__X36__Y3F.jpg,0.917171,25.110005,ok
EHG0494947__X39__Y12.jpg,0.867004,23.772406,ok
EHG0494947__X39__Y3C.jpg,0.885080,25.619476,ok
EHG0494947__X3C__Y15.jpg,0.896245,27.070149,ok
EHG0494947__X3C__Y39.jpg,0.887423,26.145802,ok
EHG0494947__X3F__Y18.jpg,0.938265,32.387439,ok
EHG0494947__X3F__Y1B.jpg,0.880552,25.997713,ok
EHG0494947__X3F__Y1E.jpg,0.813465,22.684976,ok
EHG0494947__X3F__Y24.jpg,0.876022,23.813719,ok
EHG0494947__X3F__Y27.jpg,0.851443,26.869851,ok
EHG0494947__X3F__Y33.jpg,0.832416,23.772919,ok
EHG0494947__X3F__Y36.jpg,0.925329,32.440744,ok
EHG0494947__X42__Y21.jpg,0.894146,27.355547,ok
EHG0494947__X42__Y24.jpg,0.873714,24.696908,ok
EHG0494947__X42__Y2A.jpg,0.893394,25.899455,ok
EHG0494947__X42__Y2D.jpg,0.904305,26.713980,ok
EHG0494948__X21__Y2A.jpg,0.874154,26.672697,ok
EHG0494948__X27__Y0F.jpg,0.860766,23.259294,ok
EHG0494948__X27__Y2A.jpg,0.900987,23.793184,ok
EHG0494948__X2A__Y27.jpg,0.862113,24.171273,ok
EHG0494948__X2D__Y21.jpg,0.872400,23.584229,ok
EHG0494948__X2D__Y2A.jpg,0.853507,22.694140,ok
EHG0494948__X2D__Y36.jpg,0.909103,25.508539,ok
EHG0494948__X30__Y1B.jpg,0.857995,22.535934,ok
EHG0494948__X30__Y21.jpg,0.772006,21.944659,ok
EHG0494948__X30__Y24.jpg,0.850621,23.857814,ok
EHG0494948__X30__Y27.jpg,0.851986,23.730959,ok
EHG0494948__X30__Y2A.jpg,0.857828,23.110485,ok
EHG0494948__X33__Y1B.jpg,0.836762,23.932898,ok
EHG0494948__X33__Y21.jpg,0.862095,24.037298,ok
EHG0494948__X33__Y24.jpg,0.689837,21.097838,ok
EHG0494948__X33__Y27.jpg,0.922374,29.836932,ok
EHG0494948__X33__Y2A.jpg,0.882844,23.356426,ok
EHG0494948__X36__Y1B.jpg,0.854668,27.114285,ok
EHG0494948__X36__Y21.jpg,0.929444,31.049281,ok
EHG0494948__X36__Y24.jpg,0.884566,27.055708,ok
EHG0494948__X36__Y27.jpg,0.808704,23.114731,ok
EHG0494948__X39__Y1B.jpg,0.910288,23.996778,ok
EHG0494948__X39__Y1E.jpg,0.837142,22.471761,ok
EHG0494948__X39__Y21.jpg,0.832868,24.292293,ok
EHG0494948__X3C__Y1B.jpg,0.906708,25.016249,ok
EHG0494948__X3C__Y1E.jpg,0.874255,23.490683,ok
EHG0494948__X3C__Y21.jpg,0.869679,24.708694,ok
EHG0494948__X3C__Y24.jpg,0.800996,22.739765,ok
EHG0494949__X0C__Y1B.jpg,0.877667,29.738733,ok
EHG0494949__X0C__Y1E.jpg,0.856443,27.477815,ok
EHG0494949__X0C__Y21.jpg,0.841078,26.717206,ok
EHG0494949__X0C__Y24.jpg,0.797467,22.745331,ok
EHG0494949__X0C__Y27.jpg,0.848468,27.380624,ok
EHG0494949__X0C__Y2A.jpg,0.801349,25.413563,ok
EHG0494949__X0C__Y2D.jpg,0.798197,24.630313,ok
EHG0494949__X0C__Y30.jpg,0.818003,26.343598,ok
EHG0494949__X0C__Y39.jpg,0.939919,31.439059,ok
EHG0494949__X0F__Y18.jpg,0.879862,25.799990,ok
EHG0494949__X0F__Y1B.jpg,0.852802,24.885192,ok
EHG0494949__X0F__Y1E.jpg,0.865919,25.286536,ok
EHG0494949__X0F__Y21.jpg,0.809937,24.431318,ok
EHG0494949__X0F__Y24.jpg,0.809553,25.153925,ok
EHG0494949__X0F__Y27.jpg,0.791902,26.167415,ok
EHG0494949__X0F__Y30.jpg,0.866537,27.182928,ok
EHG0494949__X0F__Y33.jpg,0.842794,26.684101,ok
EHG0494949__X12__Y12.jpg,0.870079,26.093320,ok
EHG0494949__X12__Y15.jpg,0.852284,25.302271,ok
EHG0494949__X12__Y18.jpg,0.842202,23.935985,ok
EHG0494949__X12__Y1B.jpg,0.799890,25.338050,ok
EHG0494949__X12__Y27.jpg,0.767064,23.897378,ok
EHG0494949__X12__Y2A.jpg,0.762605,23.672807,ok
EHG0494949__X12__Y3F.jpg,0.746377,23.361663,ok
EHG0494949__X15__Y12.jpg,0.884676,28.554063,ok
EHG0494949__X15__Y15.jpg,0.830614,26.829269,ok
EHG0494949__X15__Y42.jpg,0.918290,28.282518,ok
EHG0494949__X18__Y0C.jpg,0.924476,31.062610,ok
EHG0494949__X18__Y0F.jpg,0.892408,29.503869,ok
EHG0494949__X18__Y12.jpg,0.891301,29.968601,ok
EHG0494949__X18__Y15.jpg,0.790793,24.507146,ok
EHG0494949__X18__Y1E.jpg,0.727379,21.794446,ok
EHG0494949__X1B__Y0C.jpg,0.892366,30.223248,ok
EHG0494949__X1B__Y0F.jpg,0.892920,27.813659,ok
EHG0494949__X1B__Y12.jpg,0.887546,29.751091,ok
EHG0494949__X1B__Y15.jpg,0.762010,24.303440,ok
EHG0494949__X1B__Y21.jpg,0.760037,22.598243,ok
EHG0494949__X1B__Y45.jpg,0.932555,30.577625,ok
EHG0494949__X1E__Y09.jpg,0.794592,25.038861,ok
EHG0494949__X1E__Y0C.jpg,0.810419,24.856094,ok
EHG0494949__X1E__Y12.jpg,0.803755,23.941325,ok
EHG0494949__X21__Y09.jpg,0.877185,24.660356,ok
EHG0494949__X21__Y0C.jpg,0.884360,27.895071,ok
EHG0494949__X21__Y0F.jpg,0.852905,24.751657,ok
EHG0494949__X21__Y12.jpg,0.818871,24.374300,ok
EHG0494949__X21__Y15.jpg,0.754505,22.166857,ok
EHG0494949__X24__Y09.jpg,0.870609,27.132715,ok
EHG0494949__X24__Y0C.jpg,0.835467,25.773944,ok
EHG0494949__X27__Y09.jpg,0.810253,23.561674,ok
EHG0494949__X27__Y0C.jpg,0.868839,26.063084,ok
EHG0494949__X27__Y12.jpg,0.781360,23.438565,ok
EHG0494949__X2A__Y09.jpg,0.904300,28.887689,ok
EHG0494949__X2A__Y0C.jpg,0.892756,23.961740,ok
EHG0494949__X2D__Y09.jpg,0.877301,25.984050,ok
EHG0494949__X2D__Y0C.jpg,0.816637,24.032757,ok
EHG0494949__X33__Y0C.jpg,0.850819,23.251679,ok
EHG0494949__X33__Y24.jpg,0.779728,22.261285,ok
EHG0494949__X33__Y45.jpg,0.902531,27.155757,ok
EHG0494949__X36__Y0C.jpg,0.946110,33.595118,ok
EHG0494949__X36__Y18.jpg,0.815385,22.437995,ok
EHG0494949__X36__Y1B.jpg,0.786356,24.596818,ok
EHG0494949__X39__Y0F.jpg,0.866373,26.457830,ok
EHG0494949__X39__Y12.jpg,0.863194,26.868224,ok
EHG0494949__X3C__Y12.jpg,0.851604,24.327714,ok
EHG0494949__X3C__Y15.jpg,0.809250,23.751061,ok
EHG0494949__X3F__Y15.jpg,0.935687,29.349227,ok
EHG0494949__X3F__Y3C.jpg,0.907890,26.137089,ok
EHG0494949__X42__Y15.jpg,0.944257,31.477481,ok
EHG0494949__X42__Y2A.jpg,0.874076,23.119087,ok
EHG0494949__X42__Y39.jpg,0.891970,26.353299,ok
EHG0494949__X45__Y1B.jpg,0.953166,35.287023,ok
EHG0494949__X45__Y30.jpg,0.844512,23.467753,ok
EHG0494949__X45__Y33.jpg,0.920515,33.422414,ok
EHG0494953__X0C__Y1E.jpg,0.812726,24.958431,ok
EHG0494953__X0C__Y27.jpg,0.831508,23.946201,ok
EHG0494953__X0F__Y21.jpg,0.842555,26.036494,ok
EHG0494953__X0F__Y27.jpg,0.827108,23.248857,ok
EHG0494953__X12__Y21.jpg,0.862939,26.622756,ok
EHG0494953__X12__Y30.jpg,0.769520,22.125617,ok
EHG0494953__X15__Y30.jpg,0.793804,22.468742,ok
EHG0494953__X18__Y0C.jpg,0.840317,26.030793,ok
EHG0494953__X18__Y0F.jpg,0.792340,23.568575,ok
EHG0494953__X18__Y15.jpg,0.769473,22.953357,ok
EHG0494953__X18__Y30.jpg,0.834164,24.797654,ok
EHG0494953__X18__Y36.jpg,0.824448,25.999952,ok
EHG0494953__X1B__Y0C.jpg,0.844216,26.619117,ok
EHG0494953__X1B__Y0F.jpg,0.846923,24.270790,ok
EHG0494953__X1B__Y15.jpg,0.793489,25.027334,ok
EHG0494953__X1B__Y1E.jpg,0.775050,22.162180,ok
EHG0494953__X1B__Y36.jpg,0.784582,24.522772,ok
EHG0494953__X1E__Y0C.jpg,0.905839,28.146383,ok
EHG0494953__X1E__Y15.jpg,0.819584,23.373533,ok
EHG0494953__X1E__Y21.jpg,0.852735,24.784457,ok
EHG0494953__X1E__Y36.jpg,0.749752,21.569010,ok
EHG0494953__X21__Y0C.jpg,0.870573,29.188267,ok
EHG0494953__X21__Y12.jpg,0.805486,22.843870,ok
EHG0494953__X21__Y24.jpg,0.748885,21.674179,ok
EHG0494953__X21__Y30.jpg,0.852680,23.300323,ok
EHG0494953__X24__Y0C.jpg,0.857141,26.858874,ok
EHG0494953__X24__Y21.jpg,0.873012,24.520354,ok
EHG0494953__X2A__Y0C.jpg,0.847651,25.657602,ok
EHG0494953__X2A__Y12.jpg,0.779323,22.506768,ok
EHG0494953__X2A__Y27.jpg,0.811564,22.605283,ok
EHG0494953__X2D__Y0C.jpg,0.873233,26.724636,ok
EHG0494953__X2D__Y12.jpg,0.826488,23.072883,ok
EHG0494953__X2D__Y15.jpg,0.830370,24.878201,ok
EHG0494953__X2D__Y18.jpg,0.797361,22.862515,ok
EHG0494953__X30__Y18.jpg,0.758267,22.005820,ok
EHG0494953__X33__Y0C.jpg,0.859819,26.930533,ok
EHG0494953__X33__Y15.jpg,0.833899,25.116824,ok
EHG0494953__X33__Y18.jpg,0.841921,25.232104,ok
EHG0494953__X33__Y27.jpg,0.834952,24.871706,ok
EHG0494953__X33__Y36.jpg,0.870191,26.045298,ok
EHG0494953__X36__Y0C.jpg,0.907758,30.380416,ok
EHG0494953__X36__Y15.jpg,0.766398,23.768655,ok
EHG0494953__X36__Y18.jpg,0.814806,22.913694,ok
EHG0494953__X39__Y15.jpg,0.817864,23.832188,ok
EHG0494953__X39__Y18.jpg,0.783218,23.666741,ok
EHG0494953__X39__Y21.jpg,0.822784,25.526421,ok
EHG0494953__X3C__Y15.jpg,0.791570,22.231517,ok
EHG0494953__X3C__Y18.jpg,0.842460,23.047392,ok
EHG0494953__X3C__Y2D.jpg,0.839010,23.301019,ok
EHG0494953__X3C__Y33.jpg,0.826577,22.658182,ok
EHG0494953__X3F__Y27.jpg,0.840306,24.024143,ok
EHG0494953__X3F__Y2A.jpg,0.831880,23.164528,ok
EHG0494953__X3F__Y30.jpg,0.772365,21.766578,ok
EHG0494953__X42__Y24.jpg,0.901349,24.958359,ok
EHG0494953__X42__Y27.jpg,0.891559,27.022445,ok
EHG0494953__X42__Y2A.jpg,0.790391,23.569827,ok
EHG0494953__X42__Y30.jpg,0.816451,22.842480,ok
EHG0494953__X45__Y27.jpg,0.875131,25.628334,ok
EHG0494953__X45__Y2A.jpg,0.881750,23.341553,ok
EHG0494953__X48__Y2A.jpg,0.873830,24.949147,ok
EHG0494956__X03__Y1E.jpg,0.864947,27.698622,ok
EHG0494956__X03__Y21.jpg,0.756642,22.658940,ok
EHG0494956__X03__Y27.jpg,0.794019,22.276002,ok
EHG0494956__X03__Y2A.jpg,0.792748,23.367312,ok
EHG0494956__X03__Y2D.jpg,0.774064,23.175359,ok
EHG0494956__X06__Y33.jpg,0.883234,29.931007,ok
EHG0494956__X0C__Y0F.jpg,0.877028,23.548218,ok
EHG0494956__X0C__Y3C.jpg,0.888557,23.684675,ok
EHG0494956__X0F__Y42.jpg,0.770492,23.238543,ok
EHG0494956__X12__Y45.jpg,0.895132,26.300158,ok
EHG0494956__X15__Y45.jpg,0.890866,26.058426,ok
EHG0494956__X18__Y09.jpg,0.797505,22.224155,ok
EHG0494956__X18__Y0F.jpg,0.804911,23.275328,ok
EHG0494956__X18__Y45.jpg,0.877783,24.615005,ok
EHG0494956__X27__Y09.jpg,0.834000,23.043198,ok
EHG0494956__X2D__Y45.jpg,0.848495,26.387120,ok
EHG0494956__X30__Y24.jpg,0.798263,21.988835,ok
EHG0494956__X39__Y39.jpg,0.879895,25.560849,ok
EHG0494956__X3C__Y36.jpg,0.850238,24.765531,ok
EHG0494959__X0C__Y30.jpg,0.913860,27.914805,ok
EHG0494959__X0C__Y33.jpg,0.815971,23.254888,ok
EHG0494959__X0F__Y2D.jpg,0.911276,27.199350,ok
EHG0494959__X0F__Y30.jpg,0.878287,26.242706,ok
EHG0494959__X0F__Y33.jpg,0.851843,23.185491,ok
EHG0494959__X12__Y2D.jpg,0.894971,26.520081,ok
EHG0494959__X12__Y30.jpg,0.856357,26.900159,ok
EHG0494959__X12__Y33.jpg,0.814549,24.332870,ok
EHG0494959__X12__Y36.jpg,0.831795,23.344324,ok
EHG0494959__X15__Y27.jpg,0.842837,25.072668,ok
EHG0494959__X15__Y2A.jpg,0.792692,22.062714,ok
EHG0494959__X15__Y2D.jpg,0.933577,29.815913,ok
EHG0494959__X15__Y33.jpg,0.865007,24.904169,ok
EHG0494959__X15__Y36.jpg,0.862067,24.315739,ok
EHG0494959__X15__Y39.jpg,0.866930,23.964783,ok
EHG0494959__X18__Y2A.jpg,0.870671,25.358036,ok
EHG0494959__X18__Y30.jpg,0.861234,22.902380,ok
EHG0494959__X18__Y39.jpg,0.875587,24.229549,ok
EHG0494959__X18__Y3C.jpg,0.861777,26.766555,ok
EHG0494959__X1B__Y24.jpg,0.829920,22.508160,ok
EHG0494959__X1B__Y27.jpg,0.843408,24.455891,ok
EHG0494959__X1B__Y2D.jpg,0.874522,22.838843,ok
EHG0494959__X1B__Y33.jpg,0.868196,26.515138,ok
EHG0494959__X1E__Y27.jpg,0.862949,25.485398,ok
EHG0494959__X1E__Y2A.jpg,0.841179,23.998459,ok
EHG0494959__X1E__Y2D.jpg,0.794236,23.401950,ok
EHG0494959__X1E__Y30.jpg,0.819459,22.310261,ok
EHG0494959__X21__Y27.jpg,0.878989,24.495862,ok
EHG0494959__X21__Y2A.jpg,0.900316,29.808200,ok
EHG0494959__X21__Y30.jpg,0.763761,23.246974,ok
EHG0494959__X24__Y2A.jpg,0.861860,23.496650,ok
EHG0494959__X24__Y39.jpg,0.831266,23.095201,ok
EHG0494959__X2A__Y0C.jpg,0.875692,24.617312,ok
EHG0494959__X2A__Y15.jpg,0.910551,25.336034,ok
EHG0494959__X2A__Y1B.jpg,0.839528,23.882329,ok
EHG0494959__X2A__Y1E.jpg,0.902380,24.723204,ok
EHG0494959__X2D__Y12.jpg,0.863975,24.325398,ok
EHG0494959__X30__Y0C.jpg,0.862858,23.605006,ok
EHG0494959__X30__Y12.jpg,0.915550,25.675216,ok
EHG0494959__X30__Y1E.jpg,0.827774,22.504465,ok
EHG0494959__X33__Y1B.jpg,0.935244,28.663675,ok
EHG0494959__X33__Y1E.jpg,0.785771,23.130841,ok
EHG0494959__X33__Y21.jpg,0.902230,29.107207,ok
EHG0494959__X33__Y39.jpg,0.874871,23.268085,ok
EHG0494959__X36__Y15.jpg,0.861853,24.685568,ok
EHG0494959__X36__Y1E.jpg,0.888222,25.851871,ok
EHG0494959__X36__Y21.jpg,0.806886,23.689642,ok
EHG0494959__X39__Y1E.jpg,0.847442,22.594707,ok
EHG0494959__X3C__Y27.jpg,0.882511,24.944035,ok
EHG0494959__X3C__Y2D.jpg,0.871503,25.142850,ok
EHG0494959__X3F__Y2A.jpg,0.853657,24.995776,ok
EHG0494959__X3F__Y2D.jpg,0.747468,22.162820,ok
EHG0494965__X06__Y24.jpg,0.911369,25.973428,ok
EHG0494965__X06__Y27.jpg,0.912335,27.209907,ok
EHG0494965__X06__Y2A.jpg,0.940009,24.243787,ok
EHG0494965__X06__Y3F.jpg,0.950737,24.281640,ok
EHG0494965__X06__Y45.jpg,0.977046,29.432923,ok
EHG0494965__X0C__Y45.jpg,0.902563,24.586327,ok
EHG0494965__X0F__Y45.jpg,0.964976,25.206467,ok
EHG0494965__X15__Y0C.jpg,0.915017,23.062439,ok
EHG0494965__X18__Y45.jpg,0.929644,26.018997,ok
EHG0494965__X1B__Y09.jpg,0.954253,28.277934,ok
EHG0494965__X1B__Y45.jpg,0.890180,24.892866,ok
EHG0494965__X2A__Y09.jpg,0.889610,25.750144,ok
EHG0494965__X2D__Y09.jpg,0.939532,25.157275,ok
EHG0494965__X33__Y45.jpg,0.942212,25.873725,ok
EHG0494965__X39__Y0F.jpg,0.970027,24.362510,ok
EHG0494965__X3C__Y3F.jpg,0.948060,24.913840,ok
EHG0494965__X3F__Y39.jpg,0.856983,22.581725,ok
EHG0494965__X42__Y36.jpg,0.919474,23.904528,ok
EHG0494965__X42__Y39.jpg,0.925520,24.779036,ok
EHG0494965__X42__Y3C.jpg,0.911477,23.441072,ok
EHG0494965__X45__Y1E.jpg,0.912814,23.670327,ok
EHG0494965__X45__Y21.jpg,0.906670,23.445988,ok
EHG0494965__X45__Y27.jpg,0.833427,22.933780,ok
EHG0494965__X45__Y2A.jpg,0.906580,23.568706,ok
EHG0494965__X45__Y30.jpg,0.950738,25.213980,ok
EHG0494965__X45__Y33.jpg,0.970250,30.409854,ok
EHG0494965__X45__Y36.jpg,0.903991,25.493897,ok
EHG0494971__X06__Y21.jpg,0.925969,23.171390,ok
EHG0494971__X06__Y2A.jpg,0.916391,23.883597,ok
EHG0494971__X09__Y18.jpg,0.936271,23.472506,ok
EHG0494971__X12__Y0C.jpg,0.947287,24.205085,ok
EHG0494971__X12__Y42.jpg,0.972842,23.744714,ok
EHG0494971__X15__Y09.jpg,0.975170,24.139102,ok
EHG0494971__X15__Y0C.jpg,0.740426,23.563469,ok
EHG0494971__X15__Y0F.jpg,0.803500,23.237530,ok
EHG0494971__X18__Y0C.jpg,0.836340,26.003318,ok
EHG0494971__X18__Y1B.jpg,0.765219,21.713172,ok
EHG0494971__X18__Y45.jpg,0.969025,29.492312,ok
EHG0494971__X1E__Y06.jpg,0.971732,26.039337,ok
EHG0494971__X1E__Y45.jpg,0.923171,23.284470,ok
EHG0494971__X21__Y06.jpg,0.959695,31.268470,ok
EHG0494971__X21__Y45.jpg,0.910542,23.182863,ok
EHG0494971__X24__Y06.jpg,0.967312,27.858143,ok
EHG0494971__X27__Y06.jpg,0.962247,23.623586,ok
EHG0494971__X2D__Y45.jpg,0.933719,27.455018,ok
EHG0494971__X3F__Y39.jpg,0.926583,23.373600,ok
EHG0494971__X42__Y18.jpg,0.901018,25.012464,ok
EHG0494971__X42__Y1B.jpg,0.806986,22.737936,ok
EHG0494971__X42__Y33.jpg,0.864566,23.270401,ok
EHG0494971__X42__Y36.jpg,0.921027,24.279704,ok
EHG0494971__X45__Y1E.jpg,0.940333,23.697106,ok
EHG0494971__X45__Y21.jpg,0.925350,26.483290,ok
EHG0494971__X45__Y24.jpg,0.880512,24.177455,ok
EHG0494971__X45__Y27.jpg,0.862723,23.971137,ok
EHG0494971__X45__Y2A.jpg,0.942728,26.471614,ok
EHG0494971__X45__Y2D.jpg,0.905509,24.886213,ok
EHG0494971__X45__Y30.jpg,0.969093,29.540210,ok
ESY0359991__X06__Y1B.jpg,0.913523,28.920362,ok
ESY0359991__X06__Y27.jpg,0.880934,23.902599,ok
ESY0359991__X06__Y2A.jpg,0.898587,23.441264,ok
ESY0359991__X09__Y15.jpg,0.902147,23.361459,ok
ESY0359991__X09__Y1B.jpg,0.829304,23.043773,ok
ESY0359991__X09__Y1E.jpg,0.888547,22.994665,ok
ESY0359991__X09__Y21.jpg,0.847220,24.307520,ok
ESY0359991__X09__Y24.jpg,0.882921,25.273641,ok
ESY0359991__X09__Y2A.jpg,0.907356,23.002004,ok
ESY0359991__X0C__Y15.jpg,0.850829,22.692547,ok
ESY0359991__X0C__Y18.jpg,0.838635,22.518470,ok
ESY0359991__X0C__Y1B.jpg,0.813960,23.633133,ok
ESY0359991__X0C__Y24.jpg,0.868950,24.179500,ok
ESY0359991__X0C__Y27.jpg,0.869126,24.125782,ok
ESY0359991__X0C__Y2A.jpg,0.850505,24.081145,ok
ESY0359991__X0F__Y0F.jpg,0.889077,23.427418,ok
ESY0359991__X0F__Y15.jpg,0.844672,23.386203,ok
ESY0359991__X0F__Y21.jpg,0.783822,22.581285,ok
ESY0359991__X0F__Y27.jpg,0.777772,22.299912,ok
ESY0359991__X0F__Y30.jpg,0.889348,24.260215,ok
ESY0359991__X0F__Y33.jpg,0.852790,22.512480,ok
ESY0359991__X12__Y27.jpg,0.801623,22.641911,ok
ESY0359991__X15__Y27.jpg,0.863894,24.028557,ok
ESY0359991__X15__Y3F.jpg,0.866609,23.634962,ok
ESY0359991__X18__Y0C.jpg,0.881410,23.331162,ok
ESY0359991__X1B__Y09.jpg,0.921154,31.660835,ok
ESY0359991__X1B__Y1B.jpg,0.792953,22.746298,ok
ESY0359991__X1B__Y21.jpg,0.913412,26.482029,ok
ESY0359991__X1E__Y09.jpg,0.928737,27.165892,ok
ESY0359991__X27__Y12.jpg,0.900280,23.345684,ok
ESY0359992__X06__Y1E.jpg,0.907725,23.478105,ok
ESY0359992__X06__Y21.jpg,0.867959,23.562840,ok
